State_Name,District_Name,Crop_Year,Season,Area,Production
Assam,GOLAGHAT,2010,Summer     ,3625.0,7156.0
Assam,GOLAGHAT,2010,Winter     ,103460.0,234365.0
Assam,GOLAGHAT,2011,Autumn     ,2489.0,4779.0
Assam,GOLAGHAT,2011,Summer     ,4555.0,11564.0
Assam,GOLAGHAT,2011,Winter     ,100991.0,214747.0
Assam,GOLAGHAT,2012,Autumn     ,1971.0,2460.0
Assam,GOLAGHAT,2012,Summer     ,4435.0,11552.0
Assam,GOLAGHAT,2012,Winter     ,117523.0,276307.0
Assam,GOLAGHAT,2013,Autumn     ,1915.0,4432.0
Assam,GOLAGHAT,2013,Summer     ,4838.0,11716.0
Assam,GOLAGHAT,2013,Winter     ,117398.0,278929.0
Assam,GOLAGHAT,2014,Autumn     ,1798.0,3411.0
Assam,GOLAGHAT,2014,Summer     ,7663.0,16840.0
Assam,GOLAGHAT,2014,Winter     ,114163.0,256004.0
Assam,HAILAKANDI,2010,Autumn     ,6012.0,12776.0
Assam,HAILAKANDI,2010,Summer     ,4050.0,7574.0
Assam,HAILAKANDI,2010,Winter     ,38011.0,88109.0
Assam,HAILAKANDI,2011,Autumn     ,5800.0,13264.0
Assam,HAILAKANDI,2011,Summer     ,3450.0,8684.0
Assam,HAILAKANDI,2011,Winter     ,41350.0,90257.0
Assam,HAILAKANDI,2012,Autumn     ,3500.0,6940.0
Assam,HAILAKANDI,2012,Winter     ,42100.0,104709.0
Assam,HAILAKANDI,2013,Autumn     ,3090.0,3287.0
Assam,HAILAKANDI,2013,Summer     ,2035.0,3596.0
Assam,HAILAKANDI,2013,Winter     ,41550.0,106983.0
Assam,HAILAKANDI,2014,Autumn     ,1973.0,5173.0
Assam,HAILAKANDI,2014,Summer     ,2120.0,3744.0
Assam,HAILAKANDI,2014,Winter     ,41250.0,117383.0
Assam,JORHAT,2010,Autumn     ,3353.0,3205.0
Assam,JORHAT,2010,Summer     ,3864.0,3597.0
Assam,JORHAT,2010,Winter     ,85597.0,175077.0
Assam,JORHAT,2011,Autumn     ,3083.0,2195.0
Assam,JORHAT,2011,Summer     ,4035.0,4968.0
Assam,JORHAT,2011,Winter     ,85627.0,160882.0
Assam,JORHAT,2012,Autumn     ,3272.0,2652.0
Assam,JORHAT,2012,Summer     ,4953.0,7657.0
Assam,JORHAT,2012,Winter     ,72092.0,165955.0
Assam,JORHAT,2013,Autumn     ,3267.0,3282.0
Assam,JORHAT,2013,Summer     ,4663.0,7233.0
Assam,JORHAT,2013,Winter     ,86181.0,178210.0
Assam,JORHAT,2014,Autumn     ,3396.0,4569.0
Assam,JORHAT,2014,Summer     ,4632.0,7242.0
Assam,JORHAT,2014,Winter     ,83865.0,164739.0
Assam,KAMRUP,2010,Autumn     ,14012.0,23004.0
Assam,KAMRUP,2010,Summer     ,35022.0,96010.0
Assam,KAMRUP,2010,Winter     ,69839.0,161411.0
Assam,KAMRUP,2011,Autumn     ,13835.0,18773.0
Assam,KAMRUP,2011,Summer     ,34899.0,93425.0
Assam,KAMRUP,2011,Winter     ,73996.0,123666.0
Assam,KAMRUP,2012,Autumn     ,13284.0,10189.0
Assam,KAMRUP,2012,Summer     ,36866.0,85371.0
Assam,KAMRUP,2012,Winter     ,66688.0,142467.0
Assam,KAMRUP,2013,Autumn     ,13511.0,15175.0
Assam,KAMRUP,2013,Summer     ,36808.0,107079.0
Assam,KAMRUP,2013,Winter     ,71020.0,152006.0
Assam,KAMRUP,2014,Autumn     ,9246.0,13988.0
Assam,KAMRUP,2014,Summer     ,36661.0,106170.0
Assam,KAMRUP,2014,Winter     ,67720.0,140739.0
Assam,KAMRUP METRO,2010,Autumn     ,1120.0,2212.0
Assam,KAMRUP METRO,2010,Summer     ,8020.0,19833.0
Assam,KAMRUP METRO,2010,Winter     ,20193.0,48564.0
Assam,KAMRUP METRO,2011,Autumn     ,1211.0,1480.0
Assam,KAMRUP METRO,2011,Summer     ,8050.0,23417.0
Assam,KAMRUP METRO,2011,Winter     ,20500.0,40122.0
Assam,KAMRUP METRO,2012,Autumn     ,1200.0,1169.0
Assam,KAMRUP METRO,2012,Summer     ,8040.0,19095.0
Assam,KAMRUP METRO,2012,Winter     ,20348.0,48404.0
Assam,KAMRUP METRO,2013,Autumn     ,895.0,1181.0
Assam,KAMRUP METRO,2013,Summer     ,7990.0,23626.0
Assam,KAMRUP METRO,2013,Winter     ,20343.0,44745.0
Assam,KAMRUP METRO,2014,Autumn     ,845.0,1208.0
Assam,KAMRUP METRO,2014,Summer     ,7967.0,23766.0
Assam,KAMRUP METRO,2014,Winter     ,20398.0,39782.0
Assam,KARBI ANGLONG,2010,Autumn     ,10991.0,15825.0
Assam,KARBI ANGLONG,2010,Summer     ,2058.0,5304.0
Assam,KARBI ANGLONG,2010,Winter     ,113051.0,216219.0
Assam,KARBI ANGLONG,2011,Autumn     ,10876.0,14964.0
Assam,KARBI ANGLONG,2011,Summer     ,2237.0,3768.0
Assam,KARBI ANGLONG,2011,Winter     ,108452.0,155670.0
Assam,KARBI ANGLONG,2012,Autumn     ,9170.0,12544.0
Assam,KARBI ANGLONG,2012,Summer     ,1572.0,4661.0
Assam,KARBI ANGLONG,2012,Winter     ,117679.0,181966.0
Assam,KARBI ANGLONG,2013,Autumn     ,9103.0,12411.0
Assam,KARBI ANGLONG,2013,Summer     ,2256.0,4257.0
Assam,KARBI ANGLONG,2013,Winter     ,118841.0,203249.0
Assam,KARBI ANGLONG,2014,Autumn     ,6829.0,9986.0
Assam,KARBI ANGLONG,2014,Summer     ,2334.0,3981.0
Assam,KARBI ANGLONG,2014,Winter     ,118833.0,204222.0
Assam,KARIMGANJ,2010,Autumn     ,4451.0,7580.0
Assam,KARIMGANJ,2010,Summer     ,5980.0,12175.0
Assam,KARIMGANJ,2010,Winter     ,63143.0,130832.0
Assam,KARIMGANJ,2011,Autumn     ,2240.0,4223.0
Assam,KARIMGANJ,2011,Summer     ,6578.0,12544.0
Assam,KARIMGANJ,2011,Winter     ,65617.0,182975.0
Assam,KARIMGANJ,2012,Autumn     ,2260.0,4148.0
Assam,KARIMGANJ,2012,Summer     ,6650.0,12874.0
Assam,KARIMGANJ,2012,Winter     ,69735.0,136279.0
Assam,KARIMGANJ,2013,Autumn     ,1255.0,1576.0
Assam,KARIMGANJ,2013,Summer     ,6850.0,13501.0
Assam,KARIMGANJ,2013,Winter     ,69394.0,138893.0
Assam,KARIMGANJ,2014,Autumn     ,982.0,1616.0
Assam,KARIMGANJ,2014,Summer     ,6895.0,11087.0
Assam,KARIMGANJ,2014,Winter     ,69525.0,130527.0
Assam,KOKRAJHAR,2010,Autumn     ,24663.0,28902.0
Assam,KOKRAJHAR,2010,Summer     ,17392.0,38470.0
Assam,KOKRAJHAR,2010,Winter     ,67368.0,125366.0
Assam,KOKRAJHAR,2011,Autumn     ,20698.0,32540.0
Assam,KOKRAJHAR,2011,Summer     ,22644.0,55774.0
Assam,KOKRAJHAR,2011,Winter     ,62725.0,97134.0
Assam,KOKRAJHAR,2012,Autumn     ,21910.0,28393.0
Assam,KOKRAJHAR,2012,Summer     ,20960.0,51092.0
Assam,KOKRAJHAR,2012,Winter     ,66580.0,101640.0
Assam,KOKRAJHAR,2013,Autumn     ,21800.0,25856.0
Assam,KOKRAJHAR,2013,Summer     ,23056.0,69796.0
Assam,KOKRAJHAR,2013,Winter     ,64633.0,127450.0
Assam,KOKRAJHAR,2014,Autumn     ,19867.0,31130.0
Assam,KOKRAJHAR,2014,Summer     ,23065.0,62820.0
Assam,KOKRAJHAR,2014,Winter     ,65450.0,119039.0
Assam,LAKHIMPUR,2010,Autumn     ,15557.0,11121.0
Assam,LAKHIMPUR,2010,Summer     ,16675.0,17622.0
Assam,LAKHIMPUR,2010,Winter     ,108330.0,217671.0
Assam,LAKHIMPUR,2011,Autumn     ,14499.0,13871.0
Assam,LAKHIMPUR,2011,Summer     ,21815.0,36479.0
Assam,LAKHIMPUR,2011,Winter     ,114250.0,210176.0
Assam,LAKHIMPUR,2012,Autumn     ,14829.0,16891.0
Assam,LAKHIMPUR,2012,Summer     ,19372.0,44526.0
Assam,LAKHIMPUR,2012,Winter     ,111100.0,249676.0
Assam,LAKHIMPUR,2013,Autumn     ,13000.0,19615.0
Assam,LAKHIMPUR,2013,Summer     ,16400.0,25187.0
Assam,LAKHIMPUR,2013,Winter     ,111700.0,215763.0
Assam,LAKHIMPUR,2014,Autumn     ,6861.0,10015.0
Assam,LAKHIMPUR,2014,Summer     ,14700.0,26717.0
Assam,LAKHIMPUR,2014,Winter     ,102605.0,224011.0
Assam,MARIGAON,2010,Autumn     ,4084.0,2434.0
Assam,MARIGAON,2010,Summer     ,44104.0,108364.0
Assam,MARIGAON,2010,Winter     ,41813.0,80281.0
Assam,MARIGAON,2011,Autumn     ,3736.0,2864.0
Assam,MARIGAON,2011,Summer     ,43516.0,122715.0
Assam,MARIGAON,2011,Winter     ,42745.0,80418.0
Assam,MARIGAON,2012,Autumn     ,3645.0,5291.0
Assam,MARIGAON,2012,Summer     ,37729.0,112357.0
Assam,MARIGAON,2012,Winter     ,39830.0,77445.0
Assam,MARIGAON,2013,Autumn     ,2500.0,4133.0
Assam,MARIGAON,2013,Summer     ,41120.0,134956.0
Assam,MARIGAON,2013,Winter     ,46495.0,109410.0
Assam,MARIGAON,2014,Autumn     ,3272.0,7554.0
Assam,MARIGAON,2014,Summer     ,42535.0,132411.0
Assam,MARIGAON,2014,Winter     ,44115.0,74261.0
Assam,NAGAON,2010,Autumn     ,16005.0,24301.0
Assam,NAGAON,2010,Summer     ,47125.0,126538.0
Assam,NAGAON,2010,Winter     ,121017.0,201940.0
Assam,NAGAON,2011,Autumn     ,14540.0,22093.0
Assam,NAGAON,2011,Summer     ,41332.0,93853.0
Assam,NAGAON,2011,Winter     ,136220.0,208257.0
Assam,NAGAON,2012,Autumn     ,12985.0,19932.0
Assam,NAGAON,2012,Summer     ,33914.0,103130.0
Assam,NAGAON,2012,Winter     ,131456.0,246466.0
Assam,NAGAON,2013,Autumn     ,12088.0,18018.0
Assam,NAGAON,2013,Summer     ,44319.0,122928.0
Assam,NAGAON,2013,Winter     ,140244.0,295177.0
Assam,NAGAON,2014,Autumn     ,11711.0,19345.0
Assam,NAGAON,2014,Summer     ,43088.0,120369.0
Assam,NAGAON,2014,Winter     ,146934.0,270857.0
Assam,NALBARI,2010,Autumn     ,5117.0,4790.0
Assam,NALBARI,2010,Summer     ,6950.0,18529.0
Assam,NALBARI,2010,Winter     ,64025.0,143672.0
Assam,NALBARI,2011,Autumn     ,4525.0,3860.0
Assam,NALBARI,2011,Summer     ,10200.0,26653.0
Assam,NALBARI,2011,Winter     ,65000.0,110443.0
Assam,NALBARI,2012,Autumn     ,4930.0,6864.0
Assam,NALBARI,2012,Summer     ,10932.0,30336.0
Assam,NALBARI,2012,Winter     ,65200.0,131912.0
Assam,NALBARI,2013,Autumn     ,4930.0,5701.0
Assam,NALBARI,2013,Summer     ,11000.0,31823.0
Assam,NALBARI,2013,Winter     ,62000.0,115850.0
Assam,NALBARI,2014,Autumn     ,2000.0,3167.0
Assam,NALBARI,2014,Summer     ,12375.0,36420.0
Assam,NALBARI,2014,Winter     ,62000.0,144858.0
Assam,SIVASAGAR,2010,Autumn     ,198.0,205.0
Assam,SIVASAGAR,2010,Summer     ,53.0,137.0
Assam,SIVASAGAR,2010,Winter     ,92927.0,222177.0
Assam,SIVASAGAR,2011,Autumn     ,62.0,52.0
Assam,SIVASAGAR,2011,Summer     ,336.0,922.0
Assam,SIVASAGAR,2011,Winter     ,96696.0,213241.0
Assam,SIVASAGAR,2012,Autumn     ,129.0,150.0
Assam,SIVASAGAR,2012,Summer     ,172.0,510.0
Assam,SIVASAGAR,2012,Winter     ,95535.0,236386.0
Assam,SIVASAGAR,2013,Autumn     ,200.0,300.0
Assam,SIVASAGAR,2013,Summer     ,553.0,1649.0
Assam,SIVASAGAR,2013,Winter     ,95779.0,205295.0
Assam,SIVASAGAR,2014,Autumn     ,86.0,134.0
Assam,SIVASAGAR,2014,Summer     ,2099.0,6171.0
Assam,SIVASAGAR,2014,Winter     ,95674.0,199785.0
Assam,SONITPUR,2010,Autumn     ,25932.0,30104.0
Assam,SONITPUR,2010,Summer     ,18365.0,56819.0
Assam,SONITPUR,2010,Winter     ,123978.0,272644.0
Assam,SONITPUR,2011,Autumn     ,26281.0,38519.0
Assam,SONITPUR,2011,Summer     ,17394.0,58427.0
Assam,SONITPUR,2011,Winter     ,129240.0,212781.0
Assam,SONITPUR,2012,Autumn     ,21466.0,32422.0
Assam,SONITPUR,2012,Summer     ,19365.0,79652.0
Assam,SONITPUR,2012,Winter     ,122123.0,237845.0
Assam,SONITPUR,2013,Autumn     ,20669.0,32904.0
Assam,SONITPUR,2013,Summer     ,21493.0,67738.0
Assam,SONITPUR,2013,Winter     ,123892.0,240086.0
Assam,SONITPUR,2014,Autumn     ,18027.0,32220.0
Assam,SONITPUR,2014,Summer     ,25008.0,81831.0
Assam,SONITPUR,2014,Winter     ,130052.0,266895.0
Assam,TINSUKIA,2010,Autumn     ,6278.0,12549.0
Assam,TINSUKIA,2010,Summer     ,71.0,183.0
Assam,TINSUKIA,2010,Winter     ,58281.0,115844.0
Assam,TINSUKIA,2011,Autumn     ,6202.0,11704.0
Assam,TINSUKIA,2011,Summer     ,85.0,236.0
Assam,TINSUKIA,2011,Winter     ,58355.0,106084.0
Assam,TINSUKIA,2012,Autumn     ,5806.0,7964.0
Assam,TINSUKIA,2012,Summer     ,250.0,741.0
Assam,TINSUKIA,2012,Winter     ,53003.0,86946.0
Assam,TINSUKIA,2013,Autumn     ,5346.0,7595.0
Assam,TINSUKIA,2013,Summer     ,85.0,253.0
Assam,TINSUKIA,2013,Winter     ,56890.0,97987.0
Assam,TINSUKIA,2014,Autumn     ,5670.0,7682.0
Assam,TINSUKIA,2014,Summer     ,201.0,590.0
Assam,TINSUKIA,2014,Winter     ,57642.0,97271.0
Assam,UDALGURI,2010,Autumn     ,28295.0,24523.0
Assam,UDALGURI,2010,Summer     ,5101.0,8256.0
Assam,UDALGURI,2010,Winter     ,61418.0,89415.0
Assam,UDALGURI,2011,Autumn     ,28384.0,27949.0
Assam,UDALGURI,2011,Summer     ,5770.0,10693.0
Assam,UDALGURI,2011,Winter     ,61485.0,95468.0
Assam,UDALGURI,2012,Autumn     ,25140.0,29510.0
Assam,UDALGURI,2012,Summer     ,5710.0,18786.0
Assam,UDALGURI,2012,Winter     ,62167.0,112707.0
Assam,UDALGURI,2013,Autumn     ,21145.0,20367.0
Assam,UDALGURI,2013,Summer     ,6269.0,18767.0
Assam,UDALGURI,2013,Winter     ,63205.0,91722.0
Assam,UDALGURI,2014,Autumn     ,25642.0,24554.0
Assam,UDALGURI,2014,Summer     ,5805.0,16349.0
Assam,UDALGURI,2014,Winter     ,63210.0,124317.0
Bihar,ARARIA,2010,Autumn     ,20215.0,25762.0
Bihar,ARARIA,2010,Summer     ,13075.0,25603.0
Bihar,ARARIA,2010,Winter     ,97335.0,96492.0
Bihar,ARARIA,2011,Autumn     ,12416.0,14834.0
Bihar,ARARIA,2011,Summer     ,29978.0,63083.0
Bihar,ARARIA,2011,Winter     ,96434.0,193191.0
Bihar,ARARIA,2012,Autumn     ,12416.0,23732.0
Bihar,ARARIA,2012,Summer     ,29978.0,103334.0
Bihar,ARARIA,2012,Winter     ,96434.0,212341.0
Bihar,ARARIA,2013,Autumn     ,31941.0,67848.0
Bihar,ARARIA,2013,Summer     ,8019.0,19242.0
Bihar,ARARIA,2013,Winter     ,94418.0,272074.0
Bihar,ARARIA,2014,Autumn     ,23955.0,32840.0
Bihar,ARARIA,2014,Summer     ,8369.0,17229.0
Bihar,ARARIA,2014,Winter     ,88961.0,216846.0
Bihar,ARWAL,2010,Winter     ,25797.0,46049.0
Bihar,ARWAL,2011,Autumn     ,6.0,9.0
Bihar,ARWAL,2011,Winter     ,26272.0,80558.0
Bihar,ARWAL,2012,Autumn     ,6.0,11.0
Bihar,ARWAL,2012,Winter     ,26272.0,80434.0
Bihar,ARWAL,2013,Winter     ,26580.0,77450.0
Bihar,ARWAL,2014,Winter     ,26045.0,114539.0
Bihar,AURANGABAD,2010,Winter     ,125655.0,178033.0
Bihar,AURANGABAD,2011,Winter     ,176162.0,581968.0
Bihar,AURANGABAD,2012,Winter     ,179922.0,615087.0
Bihar,AURANGABAD,2013,Winter     ,139722.0,514563.0
Bihar,AURANGABAD,2014,Winter     ,164023.0,619195.0
Bihar,BANKA,2010,Winter     ,80170.0,159926.0
Bihar,BANKA,2011,Winter     ,99780.0,390622.0
Bihar,BANKA,2012,Winter     ,96359.0,291074.0
Bihar,BANKA,2013,Winter     ,95524.0,284394.0
Bihar,BANKA,2014,Winter     ,91863.0,323625.0
Bihar,BEGUSARAI,2010,Autumn     ,10512.0,4902.0
Bihar,BEGUSARAI,2010,Summer     ,1070.0,2062.0
Bihar,BEGUSARAI,2010,Winter     ,18175.0,5027.0
Bihar,BEGUSARAI,2011,Autumn     ,10530.0,13383.0
Bihar,BEGUSARAI,2011,Summer     ,256.0,449.0
Bihar,BEGUSARAI,2011,Winter     ,18447.0,37271.0
Bihar,BEGUSARAI,2012,Autumn     ,10446.0,20333.0
Bihar,BEGUSARAI,2012,Summer     ,870.0,2262.0
Bihar,BEGUSARAI,2012,Winter     ,16597.0,33263.0
Bihar,BEGUSARAI,2013,Autumn     ,10512.0,8367.0
Bihar,BEGUSARAI,2013,Summer     ,1023.0,2386.0
Bihar,BEGUSARAI,2013,Winter     ,18040.0,21989.0
Bihar,BEGUSARAI,2014,Autumn     ,4515.0,6340.0
Bihar,BEGUSARAI,2014,Winter     ,17817.0,31110.0
Bihar,BHAGALPUR,2010,Autumn     ,1185.0,1034.0
Bihar,BHAGALPUR,2010,Summer     ,322.0,619.0
Bihar,BHAGALPUR,2010,Winter     ,29266.0,27793.0
Bihar,BHAGALPUR,2011,Autumn     ,589.0,947.0
Bihar,BHAGALPUR,2011,Summer     ,276.0,503.0
Bihar,BHAGALPUR,2011,Winter     ,25788.0,79647.0
Bihar,BHAGALPUR,2012,Autumn     ,983.0,1743.0
Bihar,BHAGALPUR,2012,Summer     ,276.0,726.0
Bihar,BHAGALPUR,2012,Winter     ,33883.0,64834.0
Bihar,BHAGALPUR,2013,Autumn     ,1086.0,1603.0
Bihar,BHAGALPUR,2013,Summer     ,590.0,1372.0
Bihar,BHAGALPUR,2013,Winter     ,27843.0,53722.0
Bihar,BHAGALPUR,2014,Autumn     ,1192.0,2073.0
Bihar,BHAGALPUR,2014,Summer     ,536.0,1139.0
Bihar,BHAGALPUR,2014,Winter     ,30623.0,92619.0
Bihar,BHOJPUR,2010,Autumn     ,482.0,431.0
Bihar,BHOJPUR,2010,Summer     ,19.0,36.0
Bihar,BHOJPUR,2010,Winter     ,105877.0,215955.0
Bihar,BHOJPUR,2011,Autumn     ,436.0,699.0
Bihar,BHOJPUR,2011,Summer     ,8.0,12.0
Bihar,BHOJPUR,2011,Winter     ,105902.0,349737.0
Bihar,BHOJPUR,2012,Autumn     ,350.0,624.0
Bihar,BHOJPUR,2012,Summer     ,8.0,19.0
Bihar,BHOJPUR,2012,Winter     ,104976.0,359335.0
Bihar,BHOJPUR,2013,Autumn     ,164.0,224.0
Bihar,BHOJPUR,2013,Winter     ,99679.0,283162.0
Bihar,BHOJPUR,2014,Autumn     ,41.0,71.0
Bihar,BHOJPUR,2014,Winter     ,99721.0,287766.0
Bihar,BUXAR,2010,Winter     ,54724.0,95829.0
Bihar,BUXAR,2011,Autumn     ,6.0,9.0
Bihar,BUXAR,2011,Winter     ,73252.0,258125.0
Bihar,BUXAR,2012,Winter     ,72105.0,253840.0
Bihar,BUXAR,2013,Autumn     ,2.0,3.0
Bihar,BUXAR,2013,Winter     ,81390.0,250241.0
Bihar,BUXAR,2014,Autumn     ,2.0,3.0
Bihar,BUXAR,2014,Winter     ,82231.0,228890.0
Bihar,DARBHANGA,2010,Autumn     ,32930.0,32889.0
Bihar,DARBHANGA,2010,Summer     ,2317.0,3819.0
Bihar,DARBHANGA,2010,Winter     ,42986.0,38326.0
Bihar,DARBHANGA,2011,Autumn     ,37063.0,61962.0
Bihar,DARBHANGA,2011,Summer     ,2299.0,3709.0
Bihar,DARBHANGA,2011,Winter     ,24121.0,48821.0
Bihar,DARBHANGA,2012,Autumn     ,36524.0,58586.0
Bihar,DARBHANGA,2012,Summer     ,2292.0,4609.0
Bihar,DARBHANGA,2012,Winter     ,25511.0,41262.0
Bihar,DARBHANGA,2013,Autumn     ,33995.0,58523.0
Bihar,DARBHANGA,2013,Summer     ,2302.0,4198.0
Bihar,DARBHANGA,2013,Winter     ,43366.0,62268.0
Bihar,DARBHANGA,2014,Autumn     ,33535.0,51141.0
Bihar,DARBHANGA,2014,Summer     ,2301.0,3889.0
Bihar,DARBHANGA,2014,Winter     ,43145.0,79747.0
Bihar,GAYA,2010,Autumn     ,28.0,27.0
Bihar,GAYA,2010,Summer     ,15.0,28.0
Bihar,GAYA,2010,Winter     ,48819.0,53247.0
Bihar,GAYA,2011,Autumn     ,33.0,53.0
Bihar,GAYA,2011,Summer     ,13.0,19.0
Bihar,GAYA,2011,Winter     ,88194.0,284176.0
Bihar,GAYA,2012,Autumn     ,360.0,640.0
Bihar,GAYA,2012,Summer     ,13.0,30.0
Bihar,GAYA,2012,Winter     ,124432.0,407456.0
Bihar,GAYA,2013,Autumn     ,196.0,302.0
Bihar,GAYA,2013,Winter     ,60920.0,120922.0
Bihar,GAYA,2014,Autumn     ,1351.0,2349.0
Bihar,GAYA,2014,Winter     ,104005.0,335997.0
Bihar,GOPALGANJ,2010,Autumn     ,62233.0,62637.0
Bihar,GOPALGANJ,2010,Winter     ,26336.0,21453.0
Bihar,GOPALGANJ,2011,Autumn     ,60607.0,111917.0
Bihar,GOPALGANJ,2011,Winter     ,29790.0,72625.0
Bihar,GOPALGANJ,2012,Autumn     ,58866.0,127353.0
Bihar,GOPALGANJ,2012,Winter     ,28816.0,82729.0
Bihar,GOPALGANJ,2013,Autumn     ,54642.0,87882.0
Bihar,GOPALGANJ,2013,Winter     ,30239.0,45090.0
Bihar,GOPALGANJ,2014,Autumn     ,55887.0,104540.0
Bihar,GOPALGANJ,2014,Winter     ,28891.0,61283.0
Bihar,JAMUI,2010,Autumn     ,24.0,26.0
Bihar,JAMUI,2010,Winter     ,35742.0,14950.0
Bihar,JAMUI,2011,Autumn     ,27.0,43.0
Bihar,JAMUI,2011,Winter     ,49101.0,102308.0
Bihar,JAMUI,2012,Autumn     ,24.0,30.0
Bihar,JAMUI,2012,Winter     ,49939.0,73285.0
Bihar,JAMUI,2013,Autumn     ,23.0,28.0
Bihar,JAMUI,2013,Winter     ,50321.0,91599.0
Bihar,JAMUI,2014,Winter     ,42837.0,87453.0
Bihar,JEHANABAD,2010,Winter     ,11502.0,15067.0
Bihar,JEHANABAD,2011,Winter     ,53698.0,151552.0
Bihar,JEHANABAD,2012,Winter     ,54368.0,207869.0
Bihar,JEHANABAD,2013,Winter     ,42526.0,118972.0
Bihar,JEHANABAD,2014,Winter     ,35877.0,118140.0
Bihar,KAIMUR (BHABUA),2010,Autumn     ,213.0,221.0
Bihar,KAIMUR (BHABUA),2010,Winter     ,94628.0,171037.0
Bihar,KAIMUR (BHABUA),2011,Winter     ,110903.0,387340.0
Bihar,KAIMUR (BHABUA),2012,Winter     ,102114.0,393863.0
Bihar,KAIMUR (BHABUA),2013,Winter     ,115422.0,380460.0
Bihar,KAIMUR (BHABUA),2014,Winter     ,102380.0,281879.0
Bihar,KATIHAR,2010,Autumn     ,11293.0,12850.0
Bihar,KATIHAR,2010,Summer     ,28956.0,59206.0
Bihar,KATIHAR,2010,Winter     ,54686.0,77074.0
Bihar,KATIHAR,2011,Autumn     ,13886.0,24471.0
Bihar,KATIHAR,2011,Summer     ,27002.0,50404.0
Bihar,KATIHAR,2011,Winter     ,62759.0,134098.0
Bihar,KATIHAR,2012,Autumn     ,13609.0,32194.0
Bihar,KATIHAR,2012,Summer     ,28859.0,86172.0
Bihar,KATIHAR,2012,Winter     ,58252.0,204658.0
Bihar,KATIHAR,2013,Autumn     ,13686.0,33142.0
Bihar,KATIHAR,2013,Summer     ,29028.0,76672.0
Bihar,KATIHAR,2013,Winter     ,58294.0,172303.0
Bihar,KATIHAR,2014,Autumn     ,20966.0,56210.0
Bihar,KATIHAR,2014,Summer     ,28477.0,69243.0
Bihar,KATIHAR,2014,Winter     ,56511.0,154124.0
Bihar,KHAGARIA,2010,Autumn     ,9487.0,7594.0
Bihar,KHAGARIA,2010,Summer     ,73.0,138.0
Bihar,KHAGARIA,2010,Winter     ,15034.0,5670.0
Bihar,KHAGARIA,2011,Autumn     ,9386.0,9263.0
Bihar,KHAGARIA,2011,Summer     ,91.0,137.0
Bihar,KHAGARIA,2011,Winter     ,10968.0,20628.0
Bihar,KHAGARIA,2012,Autumn     ,7524.0,9400.0
Bihar,KHAGARIA,2012,Summer     ,91.0,209.0
Bihar,KHAGARIA,2012,Winter     ,12914.0,28515.0
Bihar,KHAGARIA,2013,Autumn     ,10098.0,6789.0
Bihar,KHAGARIA,2013,Summer     ,206.0,477.0
Bihar,KHAGARIA,2013,Winter     ,11452.0,15872.0
Bihar,KHAGARIA,2014,Autumn     ,10094.0,9540.0
Bihar,KHAGARIA,2014,Summer     ,208.0,427.0
Bihar,KHAGARIA,2014,Winter     ,13476.0,29511.0
Bihar,KISHANGANJ,2010,Autumn     ,2356.0,1239.0
Bihar,KISHANGANJ,2010,Summer     ,12618.0,24030.0
Bihar,KISHANGANJ,2010,Winter     ,63423.0,56438.0
Bihar,KISHANGANJ,2011,Autumn     ,2165.0,2133.0
Bihar,KISHANGANJ,2011,Summer     ,12599.0,23704.0
Bihar,KISHANGANJ,2011,Winter     ,64174.0,142553.0
Bihar,KISHANGANJ,2012,Autumn     ,1955.0,898.0
Bihar,KISHANGANJ,2012,Summer     ,12896.0,28017.0
Bihar,KISHANGANJ,2012,Winter     ,68045.0,85570.0
Bihar,KISHANGANJ,2013,Autumn     ,1797.0,4422.0
Bihar,KISHANGANJ,2013,Summer     ,13122.0,32701.0
Bihar,KISHANGANJ,2013,Winter     ,69208.0,170130.0
Bihar,KISHANGANJ,2014,Autumn     ,1771.0,2787.0
Bihar,KISHANGANJ,2014,Summer     ,13010.0,34113.0
Bihar,KISHANGANJ,2014,Winter     ,62836.0,184220.0
Bihar,LAKHISARAI,2010,Winter     ,3483.0,1545.0
Bihar,LAKHISARAI,2011,Winter     ,17115.0,32877.0
Bihar,LAKHISARAI,2012,Winter     ,13525.0,47383.0
Bihar,LAKHISARAI,2013,Winter     ,15654.0,33472.0
Bihar,LAKHISARAI,2014,Winter     ,15866.0,58519.0
Bihar,MADHEPURA,2010,Autumn     ,16993.0,18868.0
Bihar,MADHEPURA,2010,Summer     ,475.0,837.0
Bihar,MADHEPURA,2010,Winter     ,59202.0,41664.0
Bihar,MADHEPURA,2011,Autumn     ,12134.0,10601.0
Bihar,MADHEPURA,2011,Summer     ,914.0,1495.0
Bihar,MADHEPURA,2011,Winter     ,58184.0,88064.0
Bihar,MADHEPURA,2012,Autumn     ,11434.0,18153.0
Bihar,MADHEPURA,2012,Summer     ,914.0,1685.0
Bihar,MADHEPURA,2012,Winter     ,56918.0,149734.0
Bihar,MADHEPURA,2013,Autumn     ,18873.0,28752.0
Bihar,MADHEPURA,2013,Summer     ,1930.0,3905.0
Bihar,MADHEPURA,2013,Winter     ,53961.0,78394.0
Bihar,MADHEPURA,2014,Autumn     ,17032.0,34849.0
Bihar,MADHEPURA,2014,Summer     ,1254.0,1727.0
Bihar,MADHEPURA,2014,Winter     ,52568.0,117196.0
